,user_id,tweet_id,content,date,like_count,retweet_count,replie_count,image_url,link,place
0,192866692,1242385705982017536,"Don't let the Covid-19 pandemic stop your love for traveling. While staying at home, you can still explore  Vietnam on a virtual tour. And maybe the country for real after this?

Link:  https://vietnam.travel/vietnam-virtual-tours …
📸: Jimmy Tran/shutterstock
#travel #Vietnam #COVID19 pic.twitter.com/BkSpSisrJ8",2020-03-24,0,0,0,https://pbs.twimg.com/media/ET3UED8UUAIBJI-.jpg,https://twitter.com/vietnamwanderer/status/1242385705982017536,Hà Nội
1,1077378994373152768,1242382965583138816,"Staying at home is showing patriotism!
So please stay at home. Your springbreak is not as precious as your health.
#COVID19 #Vietnam #Covid_19 https://twitter.com/HumphreyWrites/status/1241283924367560704 …",2020-03-24,0,0,0,,https://twitter.com/Bat2leShe2p/status/1242382965583138816,Hà Nội
2,2439868644,1242381990277591040,Bài hát lạc quan chống dịch Covid-19 của nhạc sĩ khiếm thị  http://daynoimi.blogspot.com/2020/03/bai-hat-lac-quan-chong-dich-covid-19.html … pic.twitter.com/xMZACx9GWp,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET3T1jdXgAEoS7s.jpg,https://twitter.com/daynoimi/status/1242381990277591040,Hà Nội
3,2601381283,1242380705121726464,"WHO cảnh báo dịch bệnh COVID-19 đang trên đà tăng tốc
#COVID_19 #tintucytevietnam http://ytevietnam.net.vn/who-canh-bao-dich-benh-covid-19-dang-tren-da-tang-toc-b2914v.html …",2020-03-24,1,0,0,,https://twitter.com/yduocpasteur/status/1242380705121726464,Hà Nội
4,2302446330,1242376666342551553,"The dreams of the kindergartners are here! Seesaws, swings, slides, sandboxes, tunnels are ready to welcome kindergartners back to school after we win the fight against Covid-19. #washyourhands #earlychildhoodeducation pic.twitter.com/GSxDAOTvi5",2020-03-24,0,0,0,https://pbs.twimg.com/media/ET3O8zXVAAA8ypV.jpg,https://twitter.com/HSCVietnam/status/1242376666342551553,Hà Nội
5,1070228778020876288,1242376513711792130,(VFF có phương án tổ chức V-League trong mùa dịch Covid-19) -  http://linkvaobong88ag.com/vff-co-phuong-an-to-chuc-v-league-trong-mua-dich-covid-19.html …,2020-03-24,0,0,0,,https://twitter.com/linkvaobong88ag/status/1242376513711792130,Hà Nội
6,730752757141897221,1242359847674187776,"“Whether or not it is as effective on Covid-19 remains to be seen”
Now we have a common ground.",2020-03-24,0,0,1,,https://twitter.com/nooneishere572/status/1242359847674187776,Hà Nội
7,22898078,1242356847744434176,"For more information, please refer to our Travel Advice at  https://www.gov.uk/foreign-travel-advice/vietnam ….

#TravelAware #TravelAdvice #Covid_19",2020-03-24,1,0,0,,https://twitter.com/UKinVietnam/status/1242356847744434176,Hà Nội
8,36110921,1242355778092220427,"IMF: Suy thoái do Covid-19 có thể tồi tệ hơn năm 2009, cần phản ứng 'chưa từng có tiền lệ'  https://eurekauni.wordpress.com/2020/03/24/imf-suy-thoai-do-covid-19-co-the-toi-te-hon-nam-2009-can-phan-ung-chua-tung-co-tien-le/ … pic.twitter.com/u80yr00KPy",2020-03-24,0,0,0,https://pbs.twimg.com/media/ET27_w_WsAAUid-.jpg,https://twitter.com/Eureka_vn/status/1242355778092220427,Hà Nội
9,2836130972,1242352031374991361,Vợ chồng Đông Nhi tặng nhiều hiện vật chống Covid-19  https://ift.tt/39dAMpq  pic.twitter.com/jygTFdgPTO,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET24luPWoAA_PE0.jpg,https://twitter.com/thuockichduc/status/1242352031374991361,Hà Nội
10,2439868644,1242351773647540225,Hoa hậu Tiểu Vy lo lắng khi biết tin Chủ tịch Miss World mắc Covid-19  http://daynoimi.blogspot.com/2020/03/hoa-hau-tieu-vy-lo-lang-khi-biet-tin.html … pic.twitter.com/boteiWbhZ8,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET24WtYXYAAldXQ.jpg,https://twitter.com/daynoimi/status/1242351773647540225,Hà Nội
11,1242343995407085568,1242345704766332931,Covid 19  pic.twitter.com/y7b695Jh58,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2y04DUcAA8NYW.jpg,https://twitter.com/DoanCongDinh2/status/1242345704766332931,Hà Nội
12,762474136413188097,1242345029789552641," http://Terbaiknews.net  Update Pasien Virus Corona 24 Maret: 100.982 Pasien Sembuh,16.505 Meninggal, Total 378.601 Kasus: Ilustrasi dokter dan virus corona atau Covid-19   http://dlvr.it/RSRmW0  Berita hari ini",2020-03-24,0,0,0,,https://twitter.com/thuank51cc/status/1242345029789552641,Hà Nội
13,2439868644,1242344263951749122,Vũ Duy Khánh tái hợp vợ cũ sau 2 năm ly hôn nhờ...tránh dịch Covid-19  http://daynoimi.blogspot.com/2020/03/vu-duy-khanh-tai-hop-vo-cu-sau-2-nam-ly.html … pic.twitter.com/xxZzylwbRS,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2xhk6X0AEnjLu.jpg,https://twitter.com/daynoimi/status/1242344263951749122,Hà Nội
14,2321090268,1242334791183134720,"mỗi ngày lại có một hai phi vụ chướng tai gai mắt xảy ra xung quanh covid-19, xét linh hoạt thì ko ai chấp, nhưng trong điều kiện chung thì không thể thế được, thế là mỗi ngày lại khới lên một vụ, rồi dư luận ùa vào cùng chửi",2020-03-24,0,1,0,,https://twitter.com/cricketssongs/status/1242334791183134720,Hà Nội
15,22898078,1242330467984007169,"--
For more information, please refer to our Travel Advice at  https://www.gov.uk/foreign-travel-advice/vietnam ….

For urgent enquiries, please call +84 (0) 24 3936 0500 (Vietnam) or email ConsularEnquiries.Vietnam@fco.gov.uk.

#TravelAware #TravelAdvice #Covid_19",2020-03-24,1,0,0,,https://twitter.com/UKinVietnam/status/1242330467984007169,Hà Nội
16,1215155138995712000,1242330381044465664,Covid showed that the World should make one!,2020-03-24,0,0,0,,https://twitter.com/HungBui62477921/status/1242330381044465664,Hà Nội
17,1215155138995712000,1242330246264676354,Covid showed that the World should make one!,2020-03-24,0,0,0,,https://twitter.com/HungBui62477921/status/1242330246264676354,Hà Nội
18,1215155138995712000,1242329848736956417,Covid showed that the World should make one!,2020-03-24,0,0,0,,https://twitter.com/HungBui62477921/status/1242329848736956417,Hà Nội
19,1215155138995712000,1242329501687672837,"America is not as great as Covid.  Mankind, let go of the guns, fight against Covid together and live together peacefully !?",2020-03-24,0,0,0,,https://twitter.com/HungBui62477921/status/1242329501687672837,Hà Nội
20,1215155138995712000,1242329440484384768,"America is not as great as Covid.  Mankind, let go of the guns, fight against Covid together and live together peacefully !?",2020-03-24,0,0,0,,https://twitter.com/HungBui62477921/status/1242329440484384768,Hà Nội
21,1215155138995712000,1242329358083051521,"America is not as great as Covid.  Mankind, let go of the guns, fight against Covid together and live together peacefully !?",2020-03-24,0,0,0,,https://twitter.com/HungBui62477921/status/1242329358083051521,Hà Nội
22,1215155138995712000,1242329277107802112,"America is not as great as Covid.  Mankind, let go of the guns, fight against Covid together and live together peacefully !?",2020-03-24,0,0,0,,https://twitter.com/HungBui62477921/status/1242329277107802112,Hà Nội
23,1215155138995712000,1242329182194954240,"America is not as great as Covid.  Mankind, let go of the guns, fight against Covid together and live together peacefully !?",2020-03-24,0,0,0,,https://twitter.com/HungBui62477921/status/1242329182194954240,Hà Nội
24,2439868644,1242328934433411072,“Bond Girl” Olga Kurylenko tuyên bố khỏi Covid-19 sau khi tự điều trị  http://daynoimi.blogspot.com/2020/03/bond-girl-olga-kurylenko-tuyen-bo-khoi.html … pic.twitter.com/bfwLkliGnk,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2jlS-WkAEQzi2.jpg,https://twitter.com/daynoimi/status/1242328934433411072,Hà Nội
25,955281836619415552,1242325275246858240,"Dịch Covid-19 đang diễn biến hết sức phức tạp. Dù chưa đến mức phải cho nhân viên nghỉ việc nhưng nhiều doanh nghiệp cũng lao đao do doanh thu giảm sút. Trường hợp này, doanh nghiệp có được nợ lương nhân viên hay không?

 https://luatvietnam.vn/lao-dong-tien-luong/no-luong-do-anh-huong-cua-dich-covid-19-562-24366-article.html …
#luatvietnam pic.twitter.com/gj1bBShQFO",2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2gP2PUEAEd3wc.jpg,https://twitter.com/LuatVietNam_VN/status/1242325275246858240,Hà Nội
26,2836130972,1242320887157850112,"Vũ Khắc Tiệp vừa về nhà sau cách ly tập trung, chung cư lại bị phong tỏa vì Covid-19  https://ift.tt/2JmXW2p  pic.twitter.com/mcjqEDqjym",2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2cQ3-WAAACuvq.jpg,https://twitter.com/thuockichduc/status/1242320887157850112,Hà Nội
27,3102742250,1242318688394461185,Cover Chân Ái 💁‍♀️ Những ngày nghỉ học vì dịch Covid.. | Khánh Linh Offi...  https://youtu.be/QpOePPCvED0  qua @YouTube,2020-03-24,0,0,0,,https://twitter.com/tranngochuyen2/status/1242318688394461185,Hà Nội
28,962891449594298368,1242314339887058944,IMF: Covid-19 sẽ dẫn tới suy thoái toàn cầu trong năm 2020  https://giavang.net/imf-covid-19-se-dan-toi-suy-thoai-toan-cau-trong-nam-2020/ …,2020-03-24,0,0,0,,https://twitter.com/GiavangN/status/1242314339887058944,Hà Nội
29,2439868644,1242313910889385984,Việt Tú ra bài hát cổ vũ y bác sĩ đang quên mình chống Covid-19  http://daynoimi.blogspot.com/2020/03/viet-tu-ra-bai-hat-co-vu-y-bac-si-ang.html … pic.twitter.com/Lz7B7VBaD7,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2V6zhWsAAv40E.jpg,https://twitter.com/daynoimi/status/1242313910889385984,Hà Nội
30,2439868644,1242313838718042117,Tom Hanks và vợ tiến triển tốt trong khi điều trị Covid-19  http://daynoimi.blogspot.com/2020/03/tom-hanks-va-vo-tien-trien-tot-trong.html … pic.twitter.com/jEqISJWShO,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2V2mnWsAAVNIU.jpg,https://twitter.com/daynoimi/status/1242313838718042117,Hà Nội
31,2836130972,1242305980186202116,Gia đình nghệ sĩ Lý Hùng góp 500 triệu đồng chống dịch Covid-19  https://ift.tt/2Uhezml  pic.twitter.com/ZhB55Mau2B,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2OtMZWAAA3rnT.jpg,https://twitter.com/thuockichduc/status/1242305980186202116,Hà Nội
32,1215155138995712000,1242305008630001664,"Tầu ngầm, tên lửa, máy bay, xe tăng, đại bác,... Vô dụng nhỉ !?
À quên, những thứ vũ khí nóng này chỉ để giết người !
Nó cũng cùng phe với giặc Covid !. 🤣
 https://www.facebook.com/100027780727987/posts/527118091557544/?sfnsn=mo …",2020-03-24,0,0,0,,https://twitter.com/HungBui62477921/status/1242305008630001664,Hà Nội
33,2158122848,1242304223829778432,"Giảng viên khí công Himalaya Trần Hoài Văn:Dịch Covid-19 hoành hành, hãy làm mọi cách để phổi và hệ miễn dịch được tăng cường  https://ift.tt/2wlXvT3 ",2020-03-24,0,0,0,,https://twitter.com/ForSEOerPro/status/1242304223829778432,Hà Nội
34,1215155138995712000,1242302186488381443,"Trần gian Covid tung hoành
Cõi âm thần thánh xin đành cách ly
Khi nào Covid qua đi
Ngày rằm, mùng một lại đi lễ cầu.
(Covid này mà thắp hương thỉnh tiền nhân về là... Phạm đấy. Phạm cả luật âm và luật dương, nặng đấy chứ không nhẹ đâu !.) 😵  pic.twitter.com/0DewW82w9t",2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2LQQ9UwAAmB5D.jpg,https://twitter.com/HungBui62477921/status/1242302186488381443,Hà Nội
35,3040958010,1242301272625041409,"Người sử dụng lao động có thể hỗ trợ các nỗ lực của nhà nước #Qatar, nhằm giảm sự lây lan của COVID-19 bằng cách tạo ra một môi trường làm việc an toàn và giáo dục nhân viên về các rủi ro và cách thức ngăn chặn sự lây truyền của vi-rút.
#Vietnam https://twitter.com/GCOQatar/status/1242155603750989824 …",2020-03-24,1,0,0,,https://twitter.com/QatarEmb_Hanoi/status/1242301272625041409,Hà Nội
36,3040958010,1242300850409623554,Cách ly xã hội là một bước quan trọng để hạn chế sự lây lan của COVID-19. Hãy làm theo lời khuyên và các biện pháp phòng ngừa của @MOPHQatar để bảo vệ sức khỏe của cộng đồng chúng ta và thể hiện sự đoàn kết trong cuộc chiến đấu chống lại virus. https://twitter.com/GCOQatar/status/1241787390211043329 …,2020-03-24,1,0,0,,https://twitter.com/QatarEmb_Hanoi/status/1242300850409623554,Hà Nội
37,2439868644,1242298674014818304,Amee ra MV “Sao anh chưa về nhà” phiên bản chống Covid-19  http://daynoimi.blogspot.com/2020/03/amee-ra-mv-sao-anh-chua-ve-nha-phien.html … pic.twitter.com/KnDWQr1HcK,2020-03-24,0,0,0,https://pbs.twimg.com/media/ET2ID5hXsAEyDX_.jpg,https://twitter.com/daynoimi/status/1242298674014818304,Hà Nội
38,3040958010,1242298235890233345,"Là một phần trong các nỗ lực của #Qatar, nhằm ngăn chặn sự lây lan của COVID-19, Ngài Sheikh Khalid bin Khalifa Al Thani, Thủ tướng và Bộ trưởng Bộ Nội vụ, đã quyết định áp dụng các biện pháp phòng ngừa và cấm mọi hình thức tụ tập theo luật.
#Vietam https://twitter.com/GCOQatar/status/1241448313284702208 …",2020-03-24,0,0,0,,https://twitter.com/QatarEmb_Hanoi/status/1242298235890233345,Hà Nội
39,1240195661691097088,1242294764180869120,"Perhaps at this time besides the Covid 19 translation, surely people are extremely confused right? Which is money, what is the job, ... 
 https://thammysen.vn/giam-beo/giam-beo.html …",2020-03-24,0,0,0,,https://twitter.com/NguynTh34955623/status/1242294764180869120,Hà Nội
40,872653781455872000,1242294397867196416,"The Embassy wishes to provide a 24/7 mobile hotline, for any Sri Lankan who wishes to contact the Embassy, during the ongoing global pandemic caused by Covid 19. @MFA_SriLanka 

Name: Ms. Krishanthi Ramanayake
Mobile: (+84) 33 78 77 863
E- mail: krishaprir@gmail.com",2020-03-24,0,1,0,,https://twitter.com/SLinVietnam/status/1242294397867196416,Hà Nội
41,1215155138995712000,1242285280452726784,"Trần gian Covid tung hoành
Cõi âm thần thánh xin đành cách ly
Khi nào Covid qua đi
Ngày rằm, mùng một lại đi lễ cầu.  pic.twitter.com/ub6tlHuJh6",2020-03-24,0,0,0,https://pbs.twimg.com/media/ET173MrUcAADOzc.jpg,https://twitter.com/HungBui62477921/status/1242285280452726784,Hà Nội
42,1145557236237910017,1242283788798799874,Så här ser man på kampen mot Covid-19 här (givetvis med nationalistiska strömningar men ändå)  https://youtu.be/GWywxUiyLoA ,2020-03-24,0,0,0,,https://twitter.com/jimimuadong/status/1242283788798799874,Hà Nội
43,1115215873390735361,1242282267579318275,Học ngay 7 biện pháp của các bác sĩ để bảo vệ bản thân khỏi Covid-19 - K...  https://youtu.be/0IQXVMZC1eo  via @YouTube,2020-03-24,0,0,0,,https://twitter.com/LThy75448724/status/1242282267579318275,Hà Nội
44,962891449594298368,1242277573851262976,"Việt Nam ghi nhận ca nhiễm Covid-19 thứ 122, 123  https://giavang.net/viet-nam-ghi-nhan-ca-nhiem-covid-19-thu-122-123/ …",2020-03-24,0,0,0,,https://twitter.com/GiavangN/status/1242277573851262976,Hà Nội
45,5533262,1242275524971388931,".....no more soup for me. 

Done been asked to abandon my pho restaurant, foriegners carry the covid.",2020-03-24,2,0,2,,https://twitter.com/gadikian/status/1242275524971388931,Hà Nội
46,1038975522120687617,1242269257188003841,"Mong covid 19 sớm kết thúc.
 https://m.soha.vn/big-story/who-canh-bao-dai-dich-covid-19-dang-tang-toc-so-ca-nhiem-tren-toan-cau-can-moc-hon-300000-ca-20200324001434531.htm …",2020-03-24,0,0,1,,https://twitter.com/NinhQmc/status/1242269257188003841,Hà Nội
47,710064166468341760,1242266342847164416,Covid-19 impacts: Saigon river bus trips cut by half  https://bit.ly/3bkF6EN ,2020-03-24,2,1,0,,https://twitter.com/vietnamenglish/status/1242266342847164416,Hà Nội
48,2158122848,1242258867901403136,Pha nước cất với kháng sinh để làm giả vắc-xin Covid-19 lừa đảo nhiều người  https://ift.tt/2UvsXWR ,2020-03-24,0,0,0,,https://twitter.com/ForSEOerPro/status/1242258867901403136,Hà Nội
49,962891449594298368,1242258023852183552,"Covid-19: Hơn 6.000 người tử vong, Italia bắt đầu tín hiệu tích cực, ca tử vong ở Mỹ tăng mạnh  https://giavang.net/covid-19-hon-6-000-nguoi-tu-vong-italia-bat-dau-tin-hieu-tich-cuc-ca-tu-vong-o-my-tang-manh/ …",2020-03-24,0,0,0,,https://twitter.com/GiavangN/status/1242258023852183552,Hà Nội
50,1062163793206079488,1242254690886139904,Yes i see ChoCh in Ses! With VIX clear top and Covid peak in Italy. We could come to conclude that we see BOTTOM right?!,2020-03-24,1,0,1,,https://twitter.com/phutrinh7/status/1242254690886139904,Hà Nội
51,835879134471442433,1242254553958862848,If these college kids wants to go out and have fun knowing the could catch the covid-19 and potentially die from it. Then we should just jail them and give them the death penalty since they want to die so bad.,2020-03-24,2,0,0,,https://twitter.com/legendarygook/status/1242254553958862848,Hà Nội
52,981854105181147136,1242252542697852928,Đại dịch Covid-19 ngày 24/3: Số người chết tại Italy gần gấp đôi Trung Quốc - VTC News  https://vtc.vn/thoi-su-quoc-te/dai-dich-covid-19-ngay-243-so-nguoi-chet-tai-italy-gan-gap-doi-trung-quoc-ar535343.html …,2020-03-24,0,0,0,,https://twitter.com/TRANKHANHDINH1/status/1242252542697852928,Hà Nội
53,710064166468341760,1242249927238934528,Corporate bond issuance plummets over Covid-19 pandemic  https://bit.ly/3drc9ZB ,2020-03-24,2,0,0,,https://twitter.com/vietnamenglish/status/1242249927238934528,Hà Nội
54,1240498860918632449,1242246634035007489,"For example: everyone bullish at 10k in February while Covid was developing. Facts: incubation period was atleast 14 days, other countries not taking any measures, the people saying it’s just a flu, healthcare already at max capacity.",2020-03-24,0,0,1,,https://twitter.com/timtroubles/status/1242246634035007489,Hà Nội
55,861039726957953024,1242244605963198465,COVID 19 : China Original Virus In December 2019,2020-03-24,0,0,0,,https://twitter.com/TAHOMAKAWA/status/1242244605963198465,Hà Nội
56,1208675679224483840,1242243159431581696,"Congratulations 🎊 dear sir @ChouhanShivraj now please get ready to fight for covid-19, we love you ❤️",2020-03-24,1,0,0,,https://twitter.com/MohitVietnam/status/1242243159431581696,Hà Nội
57,895240955795709952,1242231811305902081,LIVE - Cập nhật toàn cầu dịch cúm COVID-19 ngày 24/03/2020  https://thannong.net/bản-tin/cộng-đồng/sức-khỏe/dịch-cúm-virus-corona/2439-live-cập-nhật-toàn-cầu-dịch-cúm-covid-19-ngày-24-03-2020 …,2020-03-24,0,0,0,,https://twitter.com/thannong_net/status/1242231811305902081,Hà Nội
58,2590943138,1242224084760461316,"Vietnam has done great job in protecting peoples, so proud Vietnam

#vietnam #COVID-19  https://twitter.com/BobbyChinn/status/1241725886841446400 …",2020-03-24,0,0,0,,https://twitter.com/huyenGEF/status/1242224084760461316,Hà Nội
59,213932351,1242219786215608322,Covid-19: l’Afrique a besoin de 100 milliards de dollars selon les ministres des Finances  https://www.financialafrik.com/2020/03/23/covid-19-lafrique-a-besoin-de-100-milliards-de-dollars-selon-les-ministres-des-finances/ … via @financialafrik,2020-03-24,0,0,0,,https://twitter.com/thangleadervn/status/1242219786215608322,Hà Nội
60,723087014719983617,1242212870559072257,"RT ToyotaForklift ""To the grocery store workers, manufacturers, warehousers, distributors, truck drivers, medical professionals, first responders, and all those fighting the COVID-19 pandemic: THANK YOU. We’re committed to continuing to help you carr…  pic.twitter.com/akYjXkkJDT""",2020-03-24,0,0,0,https://pbs.twimg.com/media/ET03M-LXYAc4g28.jpg,https://twitter.com/choxenang/status/1242212870559072257,Hà Nội
61,1198307137669091329,1242167630527492097,"Sao không ai theo dõi tui nè 😆
#Halloween #Covid_19 pic.twitter.com/TSRVbU95gL",2020-03-24,0,0,0,https://pbs.twimg.com/media/ET0Q30MU0AEnmfl.jpg,https://twitter.com/Maris10302/status/1242167630527492097,Hà Nội
62,1244763234,1242151741899943936,Tái Hiện Siêu Phẩm Các Siêu Sao Mùa Dịch Covid-19  https://youtu.be/GmthaAn0Q8c ,2020-03-24,1,0,1,,https://twitter.com/truongthang888/status/1242151741899943936,Hà Nội
63,1231791268469989376,1242149245416660992,3 bước vệ sinh Apple Watch an toàn mùa dịch Covid-19  http://dlvr.it/RSQHfn ,2020-03-24,0,0,0,,https://twitter.com/ThiH04225789/status/1242149245416660992,Hà Nội
64,4326137957,1242141177035415552,Chặn đứng lây lan dịch bệnh Covid-19 bằng thở bụng thổi bình nước muối:  https://gocsuckhoe.com/tin-tuc-su-kien/chan-dung-lay-lan-dich-benh-covid19-bang-tho-bung-thoi-binh-nuoc-muoi.html#.XnjxnsGqm2s.twitter …,2020-03-24,1,0,0,,https://twitter.com/gocsuckhoe/status/1242141177035415552,Hà Nội
65,1208675679224483840,1242138906725773319,"Kind request to @PMOIndia provide some directly bank account of government FOR SUPPORT TO COVID-19 in public so whoever want to support, they can transfer Fund directly. @aajtak @indiatvnews appreciated 🙏🇮🇳🙏",2020-03-24,1,0,0,,https://twitter.com/MohitVietnam/status/1242138906725773319,Hà Nội
66,1080419797488156679,1242132796124155904,"This week, I have my first article in a Vietnamese newspaper - Báo Đầu Tư, and the original in its English version, Vietnam Investment Review. 

It's also available online:
 https://www.vir.com.vn/vietnam-leaving-nobody-behind-74966.html …
#VietNamLeavesNoOneBehind #Covid_19 #coronavirus pic.twitter.com/MxbgnVV97D",2020-03-23,0,0,0,https://pbs.twimg.com/media/ETzxLroU4AA4veS.jpg,https://twitter.com/EtienneMahler/status/1242132796124155904,Hà Nội
67,1239214469596631041,1242129445093175307,Good. I hope he'll be dead soon #HarveyWeinstein #Covid_19 pic.twitter.com/pQ96Vhoyxb,2020-03-23,1,0,0,https://pbs.twimg.com/media/ETzuJXRU8AcNjuz.jpg,https://twitter.com/PhmKhcNguyn2/status/1242129445093175307,Hà Nội
68,1069793637028876288,1242122075239632896,"Look at how doctors fighting with COVID-19 makes me wannabe a doctor ngl
that seems like a very big responsibility",2020-03-23,0,0,0,,https://twitter.com/3Minhmeow/status/1242122075239632896,Hà Nội
69,740564969788317696,1242116984096997376,"🛡️ CHỦ ĐỘNG BẢO VỆ TRƯỚC DỊCH COVID-19 CHỈ TỪ 30.000 ĐỒNG/NGÀY

Khi cả nhân loại vẫn đang bàng hoàng về dịch bệnh Covid-19 thì chúng ta bỗng nhận ra sức khỏe quý báu biết bao!

👉 Tìm hiểu ngay: inbox cho chúng tôi để đc giải đáp mọi thắc mắc của bạn  pic.twitter.com/EP4hzzPPgw",2020-03-23,0,0,0,"https://pbs.twimg.com/media/ETziy5qU8AUei9Z.jpg', 'https://pbs.twimg.com/media/ETziy5sU4AcrULo.jpg",https://twitter.com/DatNguyen1002/status/1242116984096997376,Hà Nội
70,23178492,1242111287586213895,"Do we think that the Vietnam DPM’s statement that the “worst case scenario” here (of up to 30,000 covid cases) is reassuring or frightening?",2020-03-23,0,0,3,,https://twitter.com/hehyeah/status/1242111287586213895,Hà Nội
71,938468424061108224,1242106261300076545,"Vietnam has recorded 123 coronavirus cases so far.
Alone today, there have been 10 infected patients. 
The latest patient in Ben Tre province who returned from Malaysia
Vietnam's 123rd Covid-19 patient is Ben Tre province's first - VnExpress International  https://bit.ly/2UsvWzi ",2020-03-23,0,0,1,,https://twitter.com/sonfrohd/status/1242106261300076545,Hà Nội
72,703074853,1242096587377000448,Covid-19 : Vì sao tỷ lệ tử vong tại Đức cực thấp ?  http://rfi.my/5bND.T  qua @RFI_Vi,2020-03-23,3,0,1,,https://twitter.com/vietanh678/status/1242096587377000448,Hà Nội
73,1080858371148832768,1242087133684174848,"Visits to Ho Chi Minh Mausoleum suspended over COVID-19 concerns | Vietnam Tonkin Travel
#vietnamtonkintravel #HoChiMinhMausoleum #Hanoi #Covid19
 https://www.vietnamtonkintravel.com/travel-guide/visits-to-ho-chi-minh-mausoleum-suspended-over-covid-19-concerns.html … pic.twitter.com/1SCKW5hyJZ",2020-03-23,0,0,0,https://pbs.twimg.com/media/ETzHpcPUYAEakAK.jpg,https://twitter.com/vietnamtonkin1/status/1242087133684174848,Hà Nội
74,1233336518065811456,1242086918122172416,"✳️ChainUP, CoinTube & CoinTelegraph China Offer Industry Insights Into Blockchain Amidst COVID-19!
🌟Since the outbreak, ChainUP has begun to plan and design strategies for online business exhibitions. 
👉 https://yhoo.it/33EOFf7 
#chainup #crypto #blockchain #cryptoexchange pic.twitter.com/hFjD4BosQh",2020-03-23,1,0,0,https://pbs.twimg.com/media/ETzHa7pUwAAXSWt.png,https://twitter.com/BuiHung23708454/status/1242086918122172416,Hà Nội
75,579518597,1242086840426872838,Đại Dịch #Covid_19 này Đã Ảnh Hưởng Không Ít Tới Cuộc Sống Cũng Như Thu Nhập Của Mỗi Chúng Ta. VÌ VẬY HÃY KHẮC PHỤC KHÓ KHĂN ĐẨY LÙI DỊCH BỆNH. BẠN NGHĨ SAO ? pic.twitter.com/LbobYVofLN,2020-03-23,0,0,0,https://pbs.twimg.com/media/ETzHZKvU0AAMxTg.jpg,https://twitter.com/honganh456/status/1242086840426872838,Hà Nội
76,723087014719983617,1242086038773944330,"RT ToyotaForklift ""Awesome to see Toyota forklifts are helping the Indiana National Guard carry the load as they respond to the COVID-19 pandemic.  https://twitter.com/govholcomb/status/1241420306142674944 …""",2020-03-23,0,0,0,,https://twitter.com/choxenang/status/1242086038773944330,Hà Nội
77,719455299929636864,1242084874837733381,"Bán hàng thời dịch Covid 😂😁

Khách hàng chỉ việc chốt đơn và ting ting ... Mọi việc còn lại để mình lo 😜😜

Nội thành HN nv ship giao tận tay trong 30p👍😁
Toàn quốc CPN tận giường trong vòng 1-3 ngày…  https://www.instagram.com/p/B-FAqnCg63e/?igshid=rst4l7k3z2ok …",2020-03-23,0,0,0,,https://twitter.com/tuanviet6268/status/1242084874837733381,Hà Nội
78,1241985343995314177,1242083004329189376,Dinh dưỡng thời Covid  https://www.instagram.com/p/B-E_0P_JD2r/?igshid=tlcfsdzy2pmn …,2020-03-23,1,0,0,,https://twitter.com/Tigerlinh1/status/1242083004329189376,Hà Nội
79,2439868644,1242080015489142786,Tuấn Hưng - Quang Hà làm show không khán giả giữa mùa Covid-19  http://daynoimi.blogspot.com/2020/03/tuan-hung-quang-ha-lam-show-khong-khan.html … pic.twitter.com/T1AOtL0TNT,2020-03-23,0,0,0,https://pbs.twimg.com/media/ETzBMO8WoAAUf90.jpg,https://twitter.com/daynoimi/status/1242080015489142786,Hà Nội
80,703602186023018496,1242076758163120128,China launches new facilities in West PH Sea just as world’s eyes fixed on COVID-19  https://globalnation.inquirer.net/186253/china-launches-new-facilities-in-west-ph-sea-just-as-worlds-eyes-fixed-on-covid-19 … via @inquirerdotnet,2020-03-23,11,13,0,,https://twitter.com/TungNgoCNA/status/1242076758163120128,Hà Nội
81,719455299929636864,1242075193050304525,"Bán hàng thời dịch Covid 😂😁

Khách hàng chỉ việc chốt đơn và ting ting ... Mọi việc còn lại để mình lo 😜😜

Nội thành HN nv ship giao tận tay trong 30p👍😁
Toàn quốc CPN tận giường trong vòng 1-3 ngày…  https://www.instagram.com/p/B-E8Q2mglz-/?igshid=kjz2kxp97zqv …",2020-03-23,0,0,0,,https://twitter.com/tuanviet6268/status/1242075193050304525,Hà Nội
82,719455299929636864,1242074285767786496,"Bán hàng thời dịch Covid 😂😁

Khách hàng chỉ việc chốt đơn và ting ting ... Mọi việc còn lại để mình lo 😜😜

Nội thành HN nv ship giao tận tay trong 30p👍😁
Toàn quốc CPN tận giường trong vòng 1-3 ngày…  https://www.instagram.com/p/B-E72ivgE3_/?igshid=nxhzy3j07lkw …",2020-03-23,0,0,0,,https://twitter.com/tuanviet6268/status/1242074285767786496,Hà Nội
