id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1256991781092114432,1256991781092114432,1588525169000,2020-05-03,23:59:29,+07,1156211790981713922,videobaovietnam,Video Báo Việt Nam,,"Trong nỗ lực ngăn chặn dịch COVID-19 lan rộng tại quê nhà, hãng xe Nhật Bản đã chỉnh sửa những chiếc Toyota Hiace để trở thành xe cứu thương chuyên dụng. #vietnam https://www.youtube.com/watch?v=EowPTWPtzCU …",[],['https://www.youtube.com/watch?v=EowPTWPtzCU'],[],0,0,0,['#vietnam'],[],https://twitter.com/videobaovietnam/status/1256991781092114432,False,,0,,,,,,,"[{'user_id': '1156211790981713922', 'username': 'videobaovietnam'}]",,,,
1256991645846757376,1256991645846757376,1588525136000,2020-05-03,23:58:56,+07,1137688540475584512,jennifernguyn14,Jennifer,Highlands Coffee,"Cập nhật Covid-19 ở Việt Nam chiều 3/5: Thêm 1 ca bệnh là chuyên gia người Anh, được cách ly ngay khi nhập cảnh  https://baoquocte.vn/cap-nhat-covid-19-o-viet-nam-chieu-35-them-1-ca-benh-la-chuyen-gia-nguoi-anh-duoc-cach-ly-ngay-khi-nhap-canh-114886.html … – at Highlands Coffee",[],['https://baoquocte.vn/cap-nhat-covid-19-o-viet-nam-chieu-35-them-1-ca-benh-la-chuyen-gia-nguoi-anh-duoc-cach-ly-ngay-khi-nhap-canh-114886.html'],[],0,0,0,[],[],https://twitter.com/JenniferNguyn14/status/1256991645846757376,False,,0,,,,,,,"[{'user_id': '1137688540475584512', 'username': 'JenniferNguyn14'}]",,,,
1256991420029652992,1256991420029652992,1588525082000,2020-05-03,23:58:02,+07,1137688540475584512,jennifernguyn14,Jennifer,Highlands Coffee,"“Cuộc chiến” chống Covid-19, 100 ngày nhìn lại  https://baoquocte.vn/cuoc-chien-chong-covid-19-100-ngay-nhin-lai-114877.html … – at Highlands Coffee",[],['https://baoquocte.vn/cuoc-chien-chong-covid-19-100-ngay-nhin-lai-114877.html'],[],0,0,0,[],[],https://twitter.com/JenniferNguyn14/status/1256991420029652992,False,,0,,,,,,,"[{'user_id': '1137688540475584512', 'username': 'JenniferNguyn14'}]",,,,
1256991139535523845,1256991139535523845,1588525016000,2020-05-03,23:56:56,+07,1156211790981713922,videobaovietnam,Video Báo Việt Nam,,Dịch bệnh viêm đường hô hấp cấp (Covid-19) đã cướp đi sinh mạng của 3 thành viên một gia đình ở bang Florida – Mỹ trong vòng vài tuần. #vietnam https://www.youtube.com/watch?v=S3BKEMmSdpE …,[],['https://www.youtube.com/watch?v=S3BKEMmSdpE'],[],0,0,0,['#vietnam'],[],https://twitter.com/videobaovietnam/status/1256991139535523845,False,,0,,,,,,,"[{'user_id': '1156211790981713922', 'username': 'videobaovietnam'}]",,,,
1256990407293984768,1256990407293984768,1588524841000,2020-05-03,23:54:01,+07,1235217555188518915,hungnq51,hungnq5,,Chung tay chia sẻ yêu thương cho cộng đồng bởi dịch Covid 19  pic.twitter.com/Esz1lHgcn7,[],[],"['https://pbs.twimg.com/media/EXG6FCBU0AEgc9X.jpg', 'https://pbs.twimg.com/media/EXG6FxSUMAE0agI.jpg', 'https://pbs.twimg.com/media/EXG6GVoUMAYq_g2.jpg', 'https://pbs.twimg.com/media/EXG6G6IUEAAAibH.jpg']",0,0,0,[],[],https://twitter.com/hungnq51/status/1256990407293984768,False,,0,,,,,,,"[{'user_id': '1235217555188518915', 'username': 'hungnq51'}]",,,,
1256988719384428545,1256988719384428545,1588524439000,2020-05-03,23:47:19,+07,1156211790981713922,videobaovietnam,Video Báo Việt Nam,,"Các số liệu thống kê mới công bố cho thấy, dịch Covid-19 đã khiến thị trường điện thoại di động chứng kiến mức suy giảm tồi tệ nhất trong nhiều năm trở lại đây. #vietnam https://www.youtube.com/watch?v=9iRn7tpklWw …",[],['https://www.youtube.com/watch?v=9iRn7tpklWw'],[],0,0,0,['#vietnam'],[],https://twitter.com/videobaovietnam/status/1256988719384428545,False,,0,,,,,,,"[{'user_id': '1156211790981713922', 'username': 'videobaovietnam'}]",,,,
1256983154448982017,1256983154448982017,1588523112000,2020-05-03,23:25:12,+07,891727822380716032,varadigara,Varadigara,,"ಭಾರತದಲ್ಲಿ Covid-19
03 ಮೇ 2020 - ವರದಿ
For live updates visit👉
 https://varadigara.com/covid-19-india-tracker …
#CoronavirusOutbreak #StayHome #StaySafe pic.twitter.com/mB66huqx5F",[],['https://varadigara.com/covid-19-india-tracker'],['https://pbs.twimg.com/media/EXGze37VAAAQESA.jpg'],0,1,3,"['#coronavirusoutbreak', '#stayhome', '#staysafe']",[],https://twitter.com/Varadigara/status/1256983154448982017,False,,0,,,,,,,"[{'user_id': '891727822380716032', 'username': 'Varadigara'}]",,,,
1256982362262364160,1256982362262364160,1588522923000,2020-05-03,23:22:03,+07,1027835279535534080,thanhng03485656,ThanhNgan,,Béo phì gây 'bão cytokine' ở bệnh nhân Covid-19  http://dlvr.it/RVwwbn ,[],['http://dlvr.it/RVwwbn'],[],0,0,0,[],[],https://twitter.com/ThanhNg03485656/status/1256982362262364160,False,,0,,,,,,,"[{'user_id': '1027835279535534080', 'username': 'ThanhNg03485656'}]",,,,
1256981368875212806,1256981368875212806,1588522686000,2020-05-03,23:18:06,+07,1240493215406407681,nguynmi79943457,Nguyễn Minh Đức,,"Việt Nam ghi nhận thêm một ca dương tính với Covid-19 , đã tiếp xúc với 12 người khác #news  https://www.facebook.com/1846371785587753_2696537043904552 …",[],['https://www.facebook.com/1846371785587753_2696537043904552'],[],0,0,0,['#news'],[],https://twitter.com/NguynMi79943457/status/1256981368875212806,False,,0,,,,,,,"[{'user_id': '1240493215406407681', 'username': 'NguynMi79943457'}]",,,,
1256980097682165761,1256980097682165761,1588522383000,2020-05-03,23:13:03,+07,3274486172,dinhductin23,Tin Dinh,,"COVID-19: Chiều 3/5, Việt Nam ghi nhận ca bệnh thứ 271 là chuyên gia người Anh: (VOH) – Bệnh nhân thứ 271 là chuyên gia người Anh, vừa nhập cảnh vào Việt Nam ngày 28/4.  https://voh.com.vn/suc-khoe/covid-19-chieu-3-5-viet-nam-ghi-nhan-ca-benh-thu-271-la-chuyen-gia-nguoi-anh-362792.html?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/I0oNzbcz6O",[],['https://voh.com.vn/suc-khoe/covid-19-chieu-3-5-viet-nam-ghi-nhan-ca-benh-thu-271-la-chuyen-gia-nguoi-anh-362792.html?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/EXGwvNkUEAA3DZV.jpg'],0,0,0,[],[],https://twitter.com/dinhductin23/status/1256980097682165761,False,,0,,,,,,,"[{'user_id': '3274486172', 'username': 'dinhductin23'}]",,,,
